145.54,85.237,74.6,38.443
146.73,85.256,75.5,38.864
146.35,85.934,76.64,39.156
146.85,85.85,77.43,39.63
147.78,85.987,78.45,40.603
148.16,85.61,79.18,40.82
149.57,86.857,79.44,40.463
149.51,86.075,80.63,41.055
149.82,85.579,82.0,41.861
150.65,85.699,82.82,42.181
151.03,86.134,83.37,42.586
151.54,86.283,84.67,42.807
151.65,86.658,85.21,42.892
152.07,86.254,86.28,43.396
152.14,86.12,86.89,43.65
151.57,84.585,88.44,44.805
151.25,83.912,88.61,44.508
151.72,82.539,89.61,44.951
151.79,81.293,90.94,45.597
150.9,80.817,90.66,45.523
150.72,81.419,92.53,46.471
150.09,79.99,93.68,47.37
150.47,81.476,93.87,47.574
149.69,83.265,94.99,47.745
148.58,84.333,95.6,47.897
148.39,85.094,96.5,49.146
147.5,86.658,96.87,49.152
145.99,87.54,97.02,48.79
144.63,86.978,98.42,49.852
143.28,86.433,98.98,50.507
141.99,87.193,99.28,51.167
140.39,86.85,99.88,51.26
139.05,86.356,100.94,52.144
137.38,86.265,100.8,52.585
136.45,86.114,100.46,52.796
135.54,86.041,100.41,52.789
134.74,85.741,100.55,52.479
133.88,85.036,100.88,53.644
133.0,83.764,100.62,53.386
131.81,83.336,100.87,53.014
130.98,82.476,100.76,52.784
130.73,81.443,99.69,52.977
130.12,80.599,99.85,52.821
129.19,81.067,99.42,52.603
128.63,80.101,99.79,53.199
127.67,81.465,99.99,53.195
127.15,81.576,99.43,53.904
126.41,82.884,98.9,53.776
125.83,83.142,98.94,55.828
125.27,85.474,98.55,55.486
123.36,85.687,100.67,55.083
122.1,86.465,100.85,55.105
121.16,87.686,101.2,54.894
120.38,87.023,101.43,54.987
119.42,86.471,101.7,54.189
118.64,86.295,101.91,54.035
118.63,85.679,101.35,54.251
119.39,85.001,96.27,52.279
119.58,84.417,96.72,53.273
118.94,84.396,96.9,52.974
118.83,84.289,96.57,53.211
118.99,85.688,96.63,53.312
118.36,85.615,95.88,52.745
118.6,87.175,95.8,51.835
118.74,87.809,95.26,50.841
119.19,89.094,94.56,50.416
120.2,89.439,93.48,48.981
121.43,89.436,93.22,48.644
121.23,89.481,94.4,49.129
122.37,89.56,93.98,48.5
123.27,89.695,93.77,48.275
125.57,88.974,92.59,47.606
127.71,90.448,90.96,46.182
129.15,90.528,89.89,46.322
130.37,91.768,90.52,46.652
131.58,91.849,90.55,46.181
132.71,92.526,90.99,46.034
127.28,89.248,95.36,50.762
128.25,87.677,94.93,52.123
130.6,86.459,94.04,51.241
131.22,85.969,94.25,49.671
133.54,84.6,93.36,49.01
133.77,83.928,92.83,48.632
136.01,82.806,92.65,49.274
136.14,82.053,92.35,48.837
137.44,82.392,92.55,48.608
138.67,82.261,92.32,48.799
139.92,83.259,90.7,47.901
140.06,84.512,90.58,47.928
141.36,87.002,90.81,47.858
141.7,88.779,91.05,48.471
141.72,90.501,89.94,48.759
141.66,91.828,91.57,47.072
141.95,91.814,91.1,47.246
142.21,92.164,91.5,47.416
141.48,91.34,92.53,47.76
140.98,90.763,93.19,48.247
141.09,89.859,93.84,48.551
142.35,89.637,92.29,47.813
142.41,87.671,93.21,48.579
142.76,86.967,93.62,48.993
144.34,85.885,93.07,49.255
143.71,84.148,93.68,50.062
145.96,84.505,93.03,49.525
147.37,83.694,92.18,49.186
148.63,83.655,92.39,48.985
148.82,84.033,91.91,48.187
143.05,81.966,104.16,54.704
143.89,81.741,105.71,55.489
144.84,80.818,109.6,57.072
145.93,81.674,108.78,56.386
147.14,81.233,109.57,57.157
147.51,81.922,108.52,56.318
148.76,80.826,109.23,57.154
148.93,80.429,111.56,57.711
150.19,80.883,110.69,57.647
151.57,80.596,110.17,57.314
152.52,80.39,110.69,57.73
153.97,81.237,110.24,57.823
155.2,81.189,109.68,57.961
156.46,82.473,109.11,58.577
157.44,83.54,108.69,58.57
158.99,83.891,108.47,58.899
162.22,86.849,105.3,54.331
164.8,87.044,104.38,54.216
166.08,87.402,103.88,53.608
169.43,87.633,103.1,53.127
171.93,86.03,103.12,54.11
175.55,86.149,102.07,53.761
178.92,86.215,101.53,53.925
182.35,84.892,101.34,54.618
185.76,83.83,100.24,54.73
189.78,83.744,99.48,53.216
194.61,82.698,98.0,52.222
198.75,81.891,97.29,52.179
201.77,82.32,97.26,51.44
206.01,81.142,97.47,52.018
209.24,81.448,96.35,51.182
211.82,82.479,95.72,51.161
214.43,83.068,94.76,50.512
216.54,83.987,92.56,49.883
218.66,84.749,92.24,50.401
219.65,85.743,91.05,50.077
220.38,86.95,89.89,49.35
220.54,86.924,89.86,49.836
220.99,87.865,89.09,49.865
221.03,88.023,88.71,49.757
215.57,90.462,91.11,42.868
215.37,90.797,90.63,42.333
214.47,90.902,90.47,42.178
214.58,90.437,89.68,42.613
211.9,90.01,89.68,43.46
211.31,90.053,89.55,43.777
209.72,90.142,88.76,43.278
207.1,89.934,88.61,43.686
204.55,88.515,90.22,45.595
201.96,88.998,88.6,43.772
201.63,90.253,83.59,39.357
199.66,89.391,82.59,38.119
196.95,88.685,82.17,37.975
194.3,88.107,82.4,38.083
191.6,87.299,82.06,38.341
189.11,87.415,82.06,38.535
186.15,87.563,82.19,38.387
183.48,87.664,82.24,38.156
180.86,87.743,82.22,38.037
177.93,87.776,81.82,37.734
170.97,85.607,76.55,39.833
168.89,87.332,73.18,39.918
166.05,86.55,72.61,39.65
163.11,87.698,73.52,40.632
160.72,88.844,73.55,39.116
157.88,89.219,73.47,39.421
153.89,89.831,74.75,40.449
151.31,89.923,74.95,40.257
149.7,90.157,73.63,39.213
146.74,89.335,74.85,39.865
143.83,89.082,74.06,39.478
141.75,88.357,74.54,39.883
138.87,88.567,74.49,39.913
135.35,88.487,74.71,40.213
133.59,88.521,74.63,40.239
129.9,87.125,76.93,41.955
127.2,87.018,76.86,42.172
125.47,86.927,77.09,42.293
122.47,86.43,76.89,42.21
120.77,87.461,77.19,42.179
119.05,86.741,76.76,41.489
117.05,87.665,76.67,41.745
114.27,88.259,77.42,41.831
111.59,88.002,77.93,42.088
109.73,87.552,77.53,42.488
107.85,88.233,77.91,43.027
105.97,88.1,78.36,42.99
104.06,88.147,78.92,43.753
102.05,89.779,79.46,43.991
100.49,91.346,78.87,43.034
98.845,92.346,79.465,42.674
98.028,92.322,80.032,42.358
96.307,94.545,80.193,42.365
92.831,92.726,82.539,42.954
91.153,92.146,84.037,44.044
89.578,92.47,84.112,43.73
89.286,92.526,83.784,43.624
88.05,92.658,83.67,43.732
87.94,93.532,83.52,44.028
87.191,92.54,83.159,43.89
88.205,93.082,83.595,44.698
88.281,93.339,83.329,44.321
88.406,93.729,83.934,44.831
89.132,93.942,85.058,45.988
89.765,94.47,84.995,45.79
90.828,94.684,84.842,45.586
92.15,94.607,84.92,45.843
92.508,93.784,84.162,45.526
93.624,93.031,83.886,45.669
94.799,91.807,83.751,45.613
96.162,92.158,82.218,44.832
96.571,91.988,82.429,45.092
96.778,91.216,82.512,45.494
97.197,91.145,82.653,45.515
97.503,91.307,82.427,45.573
97.713,92.39,81.957,45.3
99.889,93.023,80.571,44.267
99.933,94.084,80.927,44.516
100.09,95.618,81.33,44.402
100.36,96.48,81.81,45.01
101.66,95.994,82.26,45.916
101.08,96.838,82.49,46.112
100.46,97.286,84.1,46.454
100.95,97.073,84.12,46.817
101.69,96.931,83.9,47.189
101.79,96.727,83.92,46.903
100.9,96.217,85.06,47.863
101.99,94.962,85.04,48.368
101.58,94.552,85.66,46.728
100.34,92.573,86.06,47.167
100.26,90.689,86.08,46.941
101.32,89.194,86.73,47.936
101.21,89.492,86.0,47.678
102.54,89.678,85.35,47.682
102.86,90.055,84.63,47.025
103.17,90.571,85.26,47.899
104.29,90.71,85.23,47.86
104.32,91.201,84.68,47.029
105.69,90.887,83.9,45.563
106.96,90.238,83.04,44.782
104.82,87.428,87.78,44.992
105.17,87.469,87.99,45.241
105.34,87.458,88.08,45.302
105.56,87.481,87.59,45.479
106.09,88.85,86.74,43.92
107.18,89.299,86.64,44.031
106.86,89.683,88.12,46.027
107.48,90.256,87.6,45.684
108.03,90.186,87.4,46.084
108.36,90.624,87.68,45.336
107.99,90.341,89.14,45.729
108.73,89.779,88.38,44.781
110.06,89.914,88.03,44.426
109.96,89.545,87.48,44.185
110.89,89.453,87.08,44.387
111.28,88.726,86.4,43.864
111.66,87.991,86.24,43.759
112.96,86.044,85.04,43.446
111.67,85.466,87.03,44.634
113.28,85.681,86.58,44.259
115.58,88.886,84.97,42.974
116.74,91.929,84.79,43.141
118.53,95.09,84.73,43.21
118.78,96.653,86.63,43.927
119.47,97.754,86.87,43.716
120.69,97.126,85.48,43.034
121.39,96.525,85.46,43.095
122.57,93.415,83.3,46.405
122.83,91.518,82.8,46.712
123.78,90.249,82.8,47.461
124.1,89.272,82.2,47.548
125.33,88.217,81.9,47.843
126.73,88.227,81.72,47.673
127.88,88.667,81.15,47.123
129.24,89.006,80.63,46.764
128.63,87.836,80.95,48.834
129.32,87.43,80.88,48.67
130.77,86.645,80.19,48.385
131.95,86.287,79.51,48.153
132.11,85.525,79.01,47.305
131.83,85.911,80.49,43.779
132.81,84.764,80.61,43.956
134.06,83.888,80.17,43.702
135.49,83.302,79.1,42.668
136.76,82.491,78.41,42.199
139.14,82.687,77.62,41.963
139.42,82.754,77.21,42.276
140.79,83.444,77.53,42.716
141.25,84.465,76.92,41.925
142.38,85.914,76.59,41.496
143.56,86.003,75.53,41.437
144.89,86.097,75.0,41.543
145.04,85.105,75.11,41.825
145.51,84.707,76.22,42.303
146.74,84.763,76.34,42.207
147.32,84.88,75.95,41.97
148.15,84.848,75.52,42.312
148.02,85.45,77.09,42.19
148.97,85.295,76.96,43.005
149.87,86.597,77.12,42.343
150.58,86.577,76.68,42.123
151.14,86.425,76.56,42.055
152.5,86.544,75.51,42.226
152.72,85.784,74.96,41.856
153.92,85.393,74.96,42.797
154.32,84.767,74.44,42.643
156.33,85.08,73.0,41.95
156.88,84.176,72.45,42.654
157.28,83.574,72.75,44.596
158.27,83.318,72.53,44.312
157.31,85.607,77.16,39.533
158.23,85.036,77.57,40.464
159.24,85.502,77.75,39.928
160.73,84.328,77.22,39.352
162.48,83.86,77.41,39.22
162.74,82.656,77.2,39.644
163.6,82.86,77.11,39.04
164.9,81.262,76.49,38.328
165.51,81.877,77.33,38.833
165.43,82.772,78.24,38.878
165.89,83.541,78.13,38.739
166.45,85.644,77.75,38.506
166.26,86.316,78.75,39.124
166.72,86.937,78.02,38.483
167.02,86.851,78.01,38.479
167.02,87.054,77.95,38.476
166.76,86.3,78.05,38.58
166.99,86.15,78.28,38.72
165.95,85.905,78.13,38.665
166.12,85.344,78.98,39.416
167.33,86.214,73.21,37.406
166.86,85.738,72.18,38.022
167.33,85.957,71.61,37.683
166.44,85.645,70.99,37.015
165.5,86.071,70.92,37.069
165.54,85.461,70.53,36.509
165.67,85.214,71.44,37.076
165.11,84.242,71.05,36.768
165.22,84.255,71.43,36.875
164.99,84.874,72.14,37.646
165.73,86.264,71.36,37.146
166.0,87.524,71.61,36.596
166.18,89.533,71.64,36.707
166.5,89.992,72.73,37.108
167.1,89.967,72.5,36.973
167.51,90.164,72.47,36.936
168.66,90.199,72.53,36.971
168.93,90.059,72.16,36.721
169.27,89.939,72.02,36.721
169.82,89.963,72.08,36.787
171.07,90.239,71.55,36.511
171.39,91.616,70.89,36.234
171.78,92.554,71.17,36.436
172.36,92.545,71.78,37.175
173.35,93.902,71.56,36.678
173.38,93.017,72.79,37.543
174.38,91.794,73.01,37.296
175.62,90.623,72.76,37.137
175.09,88.089,73.4,37.351
176.69,86.941,73.14,37.299
177.73,84.783,73.14,37.317
177.92,84.578,74.01,37.782
178.69,83.334,74.81,38.186
180.29,83.836,74.67,38.114
181.61,83.847,74.44,37.963
183.13,85.77,75.14,38.34
184.3,86.542,75.55,38.398
186.19,89.009,75.3,38.461
187.35,90.08,76.03,38.76
187.98,90.809,76.89,39.161
189.43,91.078,76.73,39.112
190.26,89.97,76.99,39.15
190.54,88.916,77.55,39.514
191.88,89.254,77.12,39.336
192.48,88.555,76.56,39.045
192.94,87.234,77.17,39.206
194.07,87.835,76.86,39.085
193.72,88.459,77.71,39.491
194.18,87.922,78.54,40.388
194.97,88.65,78.41,41.13
194.83,89.035,78.12,40.625
196.01,89.09,77.43,39.55
196.46,88.039,77.68,40.511
197.34,86.397,76.97,40.563
197.51,85.126,76.76,40.764
197.53,83.883,76.49,41.217
197.94,82.654,76.17,40.496
198.07,82.854,75.83,40.246
198.43,83.437,75.69,39.963
198.47,84.464,75.48,39.906
201.01,85.911,69.87,35.889
200.77,86.61,69.62,36.01
201.17,87.002,68.87,35.668
200.35,87.11,68.92,36.05
199.32,86.897,70.2,36.743
197.81,88.052,70.41,36.468
196.83,88.41,71.09,37.18
196.52,87.785,70.23,37.845
195.11,88.114,70.01,37.636
194.11,87.878,69.77,37.422
192.49,87.37,70.56,37.73
190.96,86.167,70.25,37.973
189.03,85.908,70.46,38.132
187.35,84.856,70.87,38.084
185.92,85.339,71.0,38.031
183.85,84.784,71.1,37.776
182.0,84.563,71.3,38.207
180.0,84.505,71.27,38.365
177.57,84.612,71.46,37.138
175.71,84.869,71.27,36.661
173.86,83.868,72.24,36.492
172.03,83.155,72.25,36.345
169.8,82.752,72.6,36.428
167.37,81.921,73.36,36.779
165.47,82.47,73.11,36.7
164.5,82.428,73.03,36.932
162.7,83.469,73.34,37.201
160.53,83.133,73.99,37.317
158.55,85.369,74.96,37.781
157.5,85.382,74.18,37.448
157.31,88.035,69.27,37.405
156.43,87.433,69.98,38.087
154.69,87.286,70.22,37.394
153.52,86.807,70.38,37.283
152.61,85.641,70.47,37.329
151.32,85.993,70.98,37.557
150.19,85.686,71.87,37.984
149.18,86.907,71.59,38.233
148.6,87.377,70.72,37.793
147.92,87.552,70.58,37.478
144.27,87.731,70.78,37.409
144.52,87.401,70.34,37.709
143.74,85.771,70.35,37.679
143.0,84.932,70.4,37.538
142.43,84.443,70.53,37.477
141.85,83.522,70.89,37.858
141.89,83.426,71.29,38.034
142.1,84.409,70.97,38.141
141.92,84.777,70.64,38.213
141.97,85.925,70.7,38.035
141.74,86.409,70.73,38.041
142.01,86.179,71.06,38.201
142.36,86.287,71.06,38.113
141.45,85.96,71.59,38.49
141.5,86.605,71.48,38.315
141.58,86.642,71.43,38.378
141.66,86.075,71.56,38.495
141.88,86.001,71.5,38.409
140.46,84.601,73.44,39.159
141.41,84.389,72.76,38.521
141.45,84.773,72.45,38.407
141.52,83.998,72.18,38.142
141.58,84.185,72.04,38.115
141.87,84.217,71.9,38.103
142.26,85.106,72.12,38.484
142.09,85.341,72.54,38.189
141.86,85.785,71.77,38.155
141.65,85.295,73.49,38.765
141.8,85.295,73.02,38.095
142.13,85.262,72.85,38.108
142.26,84.37,72.89,38.42
142.65,84.387,72.39,38.303
142.55,84.235,72.2,37.555
142.69,83.516,72.17,37.394
142.11,83.784,72.25,37.686
142.57,84.061,72.08,37.609
141.79,83.856,71.95,37.744
141.5,85.16,71.9,37.56
140.8,84.243,71.43,37.467
140.76,83.357,71.61,37.623
140.31,83.552,70.99,37.908
140.71,82.692,70.55,37.898
139.95,83.291,70.95,38.169
139.95,84.505,70.92,38.275
139.49,84.901,72.55,39.429
140.05,86.52,71.98,38.9
140.23,85.446,71.87,40.354
140.19,86.051,72.36,40.949
140.74,86.19,71.96,40.65
140.91,84.44,71.72,40.79
141.54,84.394,67.14,35.286
141.87,84.388,67.7,35.512
142.2,82.989,67.44,36.061
143.35,82.283,67.59,36.247
143.15,82.921,66.49,35.739
144.95,82.552,66.77,36.368
144.88,83.08,67.64,36.71
145.15,82.923,67.81,37.207
146.31,84.9,67.1,36.51
147.41,85.363,66.59,35.747
148.28,85.325,66.42,36.255
148.7,85.263,66.18,36.457
148.87,84.557,65.65,36.233
149.53,82.442,64.98,36.588
149.9,80.436,64.47,36.884
150.2,78.516,63.89,37.034
150.19,78.165,63.49,36.285
149.81,77.163,63.47,36.447
150.74,77.845,62.47,35.735
150.18,77.84,63.32,35.56
148.94,78.516,64.56,34.754
149.61,80.92,64.42,35.1
149.41,82.879,64.37,35.871
150.02,84.993,64.17,35.747
150.67,87.673,64.42,35.647
150.49,88.419,64.21,35.891
151.58,90.993,63.23,35.507
152.34,90.83,62.31,35.15
152.11,91.344,64.05,36.086
152.57,92.266,63.43,34.934
155.49,94.103,56.53,29.217
155.69,92.876,56.79,29.664
156.41,91.088,56.61,29.022
156.58,88.844,56.56,28.826
157.14,86.341,55.98,28.589
157.34,85.603,55.61,28.377
157.85,85.074,56.54,28.816
158.89,85.075,56.82,28.985
157.55,85.87,56.29,28.73
157.09,85.371,58.39,29.789
159.06,86.121,57.62,29.579
159.24,83.882,56.2,29.048
159.46,84.252,55.81,28.788
159.94,80.982,55.04,28.548
159.97,79.996,54.8,28.404
159.83,79.602,54.39,27.728
160.23,79.614,53.6,27.836
159.84,80.123,54.25,28.857
160.05,82.129,54.1,28.801
160.1,82.43,53.46,28.35
160.35,85.607,49.24,27.093
160.89,86.643,49.07,26.987
160.89,87.264,49.43,27.666
161.27,88.656,48.54,26.264
161.3,88.684,48.46,26.176
160.86,88.36,49.38,26.78
161.18,87.663,49.18,26.937
161.31,87.587,49.14,27.423
161.35,85.812,49.3,27.638
161.92,84.987,48.73,27.533
162.01,83.058,48.74,27.802
162.09,83.176,48.62,27.484
162.56,83.8,48.4,27.03
162.78,85.065,48.13,26.825
162.99,86.364,48.0,26.716
163.48,87.705,48.9,26.435
163.87,89.006,48.96,26.524
164.44,88.89,48.72,26.38
164.32,88.668,49.67,27.302
164.53,88.476,50.98,27.654
163.69,88.945,46.81,24.665
163.23,88.1,47.24,24.91
164.38,88.034,47.25,24.866
164.86,88.034,47.39,24.966
165.32,88.32,47.37,24.93
165.11,88.787,47.99,26.233
166.19,88.841,48.36,26.149
166.38,88.834,48.33,25.946
166.51,89.544,48.21,26.076
166.28,89.851,48.53,25.919
170.06,89.248,42.57,24.062
170.43,89.154,42.87,24.506
170.71,88.257,43.11,24.653
170.69,88.381,43.29,24.409
169.9,88.505,43.87,24.235
169.68,88.743,44.23,24.497
169.91,88.242,43.71,25.378
170.09,89.316,44.01,25.574
169.5,89.372,44.13,25.688
169.26,89.542,44.39,25.988
169.33,89.352,44.36,25.858
169.54,89.684,44.44,26.066
168.43,89.901,44.53,25.929
168.51,90.042,44.76,26.298
167.2,88.57,46.6,27.28
167.31,89.334,46.94,27.286
165.86,88.23,47.82,27.34
164.81,87.713,49.44,28.437
165.25,88.301,49.13,27.589
165.18,87.897,49.69,28.353
168.84,88.035,41.36,22.545
168.59,86.836,42.21,24.284
168.63,87.198,41.46,23.762
168.29,84.64,42.06,24.0
168.48,85.254,41.76,23.526
168.14,85.278,42.62,23.802
168.34,86.302,42.82,23.798
167.44,87.134,44.24,24.176
167.61,88.499,44.44,24.131
167.84,87.773,43.45,23.307
167.93,87.851,43.12,23.249
167.85,87.877,43.0,23.033
168.21,87.269,43.11,23.131
168.26,87.078,43.22,23.262
168.44,86.783,43.23,23.677
168.58,87.472,42.95,23.238
168.71,86.977,43.34,23.413
168.83,87.051,43.42,23.349
169.21,86.916,43.39,23.804
170.18,87.086,43.41,23.724
168.24,87.125,41.35,23.145
167.47,87.154,42.37,23.706
169.35,88.289,41.98,23.591
169.07,88.566,41.55,23.394
169.94,89.987,41.68,23.463
170.08,90.099,41.62,23.481
170.35,89.952,41.8,23.938
170.22,89.094,43.06,25.416
170.58,88.231,42.84,25.749
170.72,87.986,43.05,26.084
170.4,87.537,43.85,26.683
170.48,86.26,44.11,27.58
170.37,85.8,44.01,27.44
169.98,85.248,45.2,28.452
169.81,85.756,45.2,28.024
169.75,85.105,45.55,27.735
169.38,87.145,45.08,27.545
170.13,86.202,45.77,27.528
168.84,85.956,45.95,28.284
169.17,87.35,45.84,28.22
169.45,86.821,40.75,22.239
169.51,86.829,40.57,22.131
169.69,84.979,40.95,22.351
169.18,85.815,40.66,22.345
169.26,84.952,40.55,22.258
168.32,85.435,41.52,22.695
168.53,85.956,41.13,22.484
167.54,87.192,41.57,22.738
167.31,87.304,42.22,23.046
167.34,88.478,42.2,22.992
166.95,89.149,42.07,22.891
166.33,88.699,42.25,22.961
166.01,88.368,42.43,23.062
165.82,88.305,43.06,23.375
165.36,87.077,43.28,23.503
165.6,86.297,43.18,23.513
164.79,86.421,42.6,23.179
165.12,86.201,41.85,22.779
164.98,85.678,42.47,23.122
165.15,85.941,42.55,23.239
164.6,86.214,40.44,23.146
163.79,86.493,41.36,23.847
163.44,87.054,41.85,24.196
163.08,87.9,40.72,23.43
162.09,88.344,40.39,23.216
162.18,86.852,40.59,23.288
162.09,84.846,40.72,23.284
163.34,85.372,40.73,23.388
162.71,82.845,41.13,23.635
162.74,83.314,41.27,23.726
162.95,82.681,40.4,23.119
163.23,83.47,40.79,23.29
162.92,83.863,40.61,23.227
163.03,86.87,40.18,22.99
162.5,86.331,41.02,23.369
162.32,87.314,41.3,23.526
161.78,87.665,41.84,23.645
161.71,87.911,42.34,23.959
162.01,87.203,42.11,23.847
161.92,85.524,42.48,24.106
162.17,86.214,41.05,23.146
161.68,84.181,41.3,23.289
161.76,83.776,40.24,22.724
161.12,82.836,41.32,23.204
160.91,82.897,41.68,23.363
160.47,83.652,41.1,23.078
160.88,84.632,40.86,22.978
160.57,84.125,41.21,23.165
160.53,86.171,41.4,23.319
160.5,86.231,41.61,23.379
159.99,85.663,42.05,23.347
159.19,87.111,42.06,23.479
159.24,85.533,41.71,23.357
158.86,85.122,42.58,23.818
158.68,84.72,42.49,23.65
158.7,84.76,42.36,23.64
158.7,84.976,42.49,23.564
159.11,85.029,42.5,23.601
157.97,86.019,43.71,24.491
158.16,86.837,43.62,24.303
158.7,87.414,43.32,24.136
158.91,87.905,43.11,24.025
158.07,88.605,44.44,24.715
158.07,87.528,44.77,24.822
158.07,85.44,45.03,25.17
157.66,85.492,44.55,25.198
157.87,84.401,44.54,25.349
157.47,84.51,44.78,24.9
157.44,85.623,44.78,24.877
157.84,86.114,44.73,24.876
157.89,86.119,44.57,24.731
158.05,87.147,44.39,24.603
159.04,87.494,44.67,24.826
158.46,87.923,45.13,25.497
158.75,86.511,45.1,25.399
159.04,86.38,45.13,25.47
158.24,84.16,46.45,25.88
157.85,82.813,47.27,27.687
156.95,81.294,48.59,28.856
157.85,81.886,49.21,29.414
158.22,83.18,44.39,23.15
158.53,84.949,44.85,23.381
158.53,86.254,45.12,23.526
158.6,86.566,45.33,23.654
158.72,86.943,45.3,23.647
158.66,85.746,46.67,24.354
157.33,85.734,47.02,24.536
156.95,84.387,48.72,25.423
156.52,84.748,48.43,25.282
156.59,82.576,48.82,25.504
155.44,83.04,49.1,25.75
156.02,83.61,48.29,26.09
156.35,83.512,47.89,26.198
155.69,84.147,47.73,26.643
155.96,85.426,46.62,26.264
156.01,86.319,46.17,26.331
155.28,86.247,46.47,25.763
154.29,86.317,47.19,26.213
154.34,86.129,47.91,26.691
153.8,86.287,47.71,26.783
152.46,84.697,47.73,24.973
152.39,84.306,47.6,25.064
151.57,83.188,48.05,25.432
151.1,83.512,47.69,24.908
150.85,82.355,48.27,25.005
150.85,83.329,47.95,24.961
149.55,83.718,49.27,26.132
149.18,84.184,50.48,26.426
148.98,84.107,51.05,27.023
149.63,87.451,51.35,27.059
150.15,85.27,52.03,27.43
150.89,86.432,52.62,27.268
150.67,85.896,51.98,27.154
152.1,85.16,51.83,27.11
151.72,83.417,52.55,27.323
152.06,83.779,52.57,27.471
152.49,82.716,52.44,27.744
153.88,83.142,52.32,27.518
154.0,83.399,52.16,27.711
154.38,84.632,51.74,27.498
154.13,85.299,52.76,27.871
155.09,85.632,53.17,27.748
155.04,86.117,53.25,27.253
156.35,86.19,53.42,27.35
155.85,85.446,53.71,27.504
155.92,85.468,53.99,27.662
156.0,85.352,54.35,28.018
156.27,85.341,53.85,28.239
156.69,85.054,54.06,28.076
155.76,86.035,54.68,28.395
158.22,85.911,48.64,26.489
157.94,86.445,49.24,27.275
155.89,87.977,50.61,27.853
154.47,87.654,51.48,28.256
152.35,88.222,53.94,29.258
150.93,86.803,55.36,30.007
149.46,85.781,55.76,30.219
147.47,85.547,55.06,29.893
146.68,83.64,55.93,30.37
144.42,82.712,56.57,30.668
143.41,81.176,56.91,30.804
141.19,82.688,57.07,30.822
139.66,83.084,57.09,30.836
137.19,85.153,57.48,31.057
135.89,87.466,57.53,31.134
134.14,88.403,57.17,30.897
132.49,88.46,56.8,30.68
129.81,87.691,57.23,30.939
128.31,85.888,57.46,32.112
126.4,84.833,57.14,32.317
128.19,85.304,50.15,27.696
127.41,84.756,51.2,28.334
123.08,84.935,51.19,28.055
123.09,85.487,49.88,27.613
120.61,86.416,50.18,27.814
118.15,86.996,50.49,28.864
116.73,88.069,49.83,28.721
115.05,89.084,49.87,29.026
113.05,90.557,49.92,28.943
110.85,90.705,50.19,29.205
108.66,90.602,50.54,29.398
105.31,90.104,51.98,30.786
102.85,88.637,52.92,31.413
100.62,88.658,53.35,31.572
98.18,87.904,53.12,31.836
96.871,88.134,52.899,31.276
95.145,88.673,52.715,31.007
93.982,89.915,51.998,29.985
91.568,91.111,53.262,29.979
90.32,92.032,53.42,29.578
92.08,91.372,49.24,28.918
93.308,91.871,48.262,28.589
91.721,92.404,48.519,28.756
90.794,91.88,49.126,28.84
90.878,92.245,50.092,29.375
90.643,92.611,49.687,29.009
90.913,93.057,50.067,29.003
91.374,93.339,50.826,29.821
92.328,94.856,50.682,29.884
93.276,97.096,50.954,30.304
93.294,97.137,48.026,34.073
95.568,97.783,48.572,34.147
96.191,98.403,48.849,34.497
98.315,97.429,48.845,34.501
100.24,97.74,49.12,34.55
102.36,96.767,48.73,34.033
105.58,96.765,48.42,33.575
108.2,96.62,48.14,33.35
111.07,97.945,47.0,32.705
112.98,97.357,47.28,33.663
116.61,97.525,46.93,33.145
118.44,95.444,47.94,33.836
121.62,95.321,48.02,34.109
124.74,95.421,48.3,34.409
127.87,93.201,48.33,34.669
130.69,93.259,48.32,33.871
133.53,91.74,49.25,34.89
136.89,91.04,47.67,33.58
139.08,91.152,47.39,33.268
142.11,90.492,47.3,32.768
139.72,90.765,44.99,26.795
141.63,91.228,44.22,26.212
143.1,91.083,44.16,25.487
144.98,91.084,44.37,25.516
146.09,90.897,44.87,26.153
147.33,90.593,44.3,25.957
148.3,89.721,44.55,26.429
149.11,89.69,43.81,26.19
149.58,89.153,45.68,27.647
150.46,89.404,45.21,27.806
151.51,88.337,45.78,28.383
151.82,89.227,46.88,28.773
152.06,89.499,47.38,28.461
152.45,89.224,47.32,28.406
154.11,88.138,47.81,29.202
154.69,87.819,47.6,29.831
155.26,87.705,47.36,29.585
156.37,87.607,46.98,30.043
156.65,87.754,46.89,30.086
156.95,88.586,47.26,30.574
160.8,90.69,42.07,25.64
163.24,91.298,39.02,23.812
163.85,90.69,38.11,24.42
163.85,90.386,37.5,23.814
164.76,89.778,36.89,21.382
164.15,88.561,36.89,22.599
164.76,87.648,39.93,21.992
163.85,87.04,39.93,20.47
162.93,88.561,41.46,21.079
163.54,88.257,40.55,22.593
163.54,90.082,40.55,21.988
162.63,93.428,40.54,19.552
162.63,92.819,40.24,21.081
163.24,92.515,39.93,21.985
161.41,91.298,40.24,22.602
164.76,86.432,53.93,27.158
165.06,87.344,52.41,26.246
165.67,88.257,52.41,26.553
165.67,88.257,51.8,27.163
165.37,87.648,51.8,26.852
163.69,88.642,53.18,27.398
163.63,88.853,53.36,27.547
163.83,88.679,53.3,27.741
163.53,88.317,53.42,28.173
163.56,88.63,53.03,27.97
163.68,88.464,53.51,28.316
162.55,87.955,54.47,29.225
162.29,86.698,55.38,30.302
